FXRateID,DateKey,Date,FromCurrency,ToCurrency,FXRateType,FXRate,InverseRate,MonthEndFlag,QuarterEndFlag,SourceNote
252,20160908,42621,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
253,20160909,42622,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
254,20160910,42623,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
255,20160911,42624,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
256,20160912,42625,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
257,20160913,42626,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
258,20160914,42627,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
259,20160915,42628,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
260,20160916,42629,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
261,20160917,42630,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
262,20160918,42631,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
263,20160919,42632,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
264,20160920,42633,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
265,20160921,42634,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
266,20160922,42635,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
267,20160923,42636,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
268,20160924,42637,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
269,20160925,42638,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
270,20160926,42639,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
271,20160927,42640,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
272,20160928,42641,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
273,20160929,42642,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
274,20160930,42643,CHF,CHF,Spot (Synthetic),1,1,Yes,Yes,Synthetic platform reporting rates for CHF normalization
275,20161001,42644,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
276,20161002,42645,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
277,20161003,42646,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
278,20161004,42647,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
279,20161005,42648,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
280,20161006,42649,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
281,20161007,42650,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
282,20161008,42651,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
283,20161009,42652,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
284,20161010,42653,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
285,20161011,42654,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
286,20161012,42655,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
287,20161013,42656,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
288,20161014,42657,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
289,20161015,42658,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
290,20161016,42659,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
291,20161017,42660,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
292,20161018,42661,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
293,20161019,42662,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
294,20161020,42663,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
295,20161021,42664,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
296,20161022,42665,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
297,20161023,42666,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
298,20161024,42667,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
299,20161025,42668,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
300,20161026,42669,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
301,20161027,42670,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
302,20161028,42671,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
303,20161029,42672,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
304,20161030,42673,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
305,20161031,42674,CHF,CHF,Spot (Synthetic),1,1,Yes,No,Synthetic platform reporting rates for CHF normalization
306,20161101,42675,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
307,20161102,42676,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
308,20161103,42677,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
309,20161104,42678,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
310,20161105,42679,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
311,20161106,42680,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
312,20161107,42681,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
313,20161108,42682,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
314,20161109,42683,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
315,20161110,42684,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
316,20161111,42685,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
317,20161112,42686,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
318,20161113,42687,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
319,20161114,42688,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
320,20161115,42689,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
321,20161116,42690,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
322,20161117,42691,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
323,20161118,42692,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
324,20161119,42693,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
325,20161120,42694,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
326,20161121,42695,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
327,20161122,42696,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
328,20161123,42697,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
329,20161124,42698,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
330,20161125,42699,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
331,20161126,42700,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
332,20161127,42701,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
333,20161128,42702,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
334,20161129,42703,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
335,20161130,42704,CHF,CHF,Spot (Synthetic),1,1,Yes,No,Synthetic platform reporting rates for CHF normalization
336,20161201,42705,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
337,20161202,42706,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
338,20161203,42707,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
339,20161204,42708,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
340,20161205,42709,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
341,20161206,42710,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
342,20161207,42711,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
343,20161208,42712,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
344,20161209,42713,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
345,20161210,42714,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
346,20161211,42715,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
347,20161212,42716,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
348,20161213,42717,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
349,20161214,42718,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
350,20161215,42719,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
351,20161216,42720,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
352,20161217,42721,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
353,20161218,42722,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
354,20161219,42723,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
355,20161220,42724,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
356,20161221,42725,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
357,20161222,42726,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
358,20161223,42727,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
359,20161224,42728,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
360,20161225,42729,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
361,20161226,42730,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
362,20161227,42731,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
363,20161228,42732,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
364,20161229,42733,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
365,20161230,42734,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
366,20161231,42735,CHF,CHF,Spot (Synthetic),1,1,Yes,Yes,Synthetic platform reporting rates for CHF normalization
367,20170101,42736,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
368,20170102,42737,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
369,20170103,42738,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
370,20170104,42739,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
371,20170105,42740,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
372,20170106,42741,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
373,20170107,42742,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
374,20170108,42743,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
375,20170109,42744,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
376,20170110,42745,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
377,20170111,42746,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
378,20170112,42747,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
379,20170113,42748,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
380,20170114,42749,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
381,20170115,42750,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
382,20170116,42751,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
383,20170117,42752,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
384,20170118,42753,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
385,20170119,42754,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
386,20170120,42755,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
387,20170121,42756,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
388,20170122,42757,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
389,20170123,42758,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
390,20170124,42759,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
391,20170125,42760,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
392,20170126,42761,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
393,20170127,42762,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
394,20170128,42763,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
395,20170129,42764,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
396,20170130,42765,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
397,20170131,42766,CHF,CHF,Spot (Synthetic),1,1,Yes,No,Synthetic platform reporting rates for CHF normalization
398,20170201,42767,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
399,20170202,42768,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
400,20170203,42769,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
401,20170204,42770,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
402,20170205,42771,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
403,20170206,42772,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
404,20170207,42773,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
405,20170208,42774,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
406,20170209,42775,CHF,CHF,Spot (Synthetic),1,1,No,No,Synthetic platform reporting rates for CHF normalization
