DateKey,Date,DayNumber,DayName,DayOfWeekISO,WeekOfYear,Month,MonthName,MonthShort,Quarter,QuarterNum,Year,YearQuarter,YearMonth,MonthStartFlag,MonthEndFlag,QuarterStartFlag,QuarterEndFlag,YearStartFlag,YearEndFlag,IsWeekendFlag
20160811,42593,11,Thursday,4,32,8,August,Aug,Q3,3,2016,2016 Q3,2016-08,No,No,No,No,No,No,No
20160812,42594,12,Friday,5,32,8,August,Aug,Q3,3,2016,2016 Q3,2016-08,No,No,No,No,No,No,No
20160813,42595,13,Saturday,6,32,8,August,Aug,Q3,3,2016,2016 Q3,2016-08,No,No,No,No,No,No,Yes
20160814,42596,14,Sunday,7,32,8,August,Aug,Q3,3,2016,2016 Q3,2016-08,No,No,No,No,No,No,Yes
20160815,42597,15,Monday,1,33,8,August,Aug,Q3,3,2016,2016 Q3,2016-08,No,No,No,No,No,No,No
20160816,42598,16,Tuesday,2,33,8,August,Aug,Q3,3,2016,2016 Q3,2016-08,No,No,No,No,No,No,No
20160817,42599,17,Wednesday,3,33,8,August,Aug,Q3,3,2016,2016 Q3,2016-08,No,No,No,No,No,No,No
20160818,42600,18,Thursday,4,33,8,August,Aug,Q3,3,2016,2016 Q3,2016-08,No,No,No,No,No,No,No
20160819,42601,19,Friday,5,33,8,August,Aug,Q3,3,2016,2016 Q3,2016-08,No,No,No,No,No,No,No
20160820,42602,20,Saturday,6,33,8,August,Aug,Q3,3,2016,2016 Q3,2016-08,No,No,No,No,No,No,Yes
20160821,42603,21,Sunday,7,33,8,August,Aug,Q3,3,2016,2016 Q3,2016-08,No,No,No,No,No,No,Yes
20160822,42604,22,Monday,1,34,8,August,Aug,Q3,3,2016,2016 Q3,2016-08,No,No,No,No,No,No,No
20160823,42605,23,Tuesday,2,34,8,August,Aug,Q3,3,2016,2016 Q3,2016-08,No,No,No,No,No,No,No
20160824,42606,24,Wednesday,3,34,8,August,Aug,Q3,3,2016,2016 Q3,2016-08,No,No,No,No,No,No,No
20160825,42607,25,Thursday,4,34,8,August,Aug,Q3,3,2016,2016 Q3,2016-08,No,No,No,No,No,No,No
20160826,42608,26,Friday,5,34,8,August,Aug,Q3,3,2016,2016 Q3,2016-08,No,No,No,No,No,No,No
20160827,42609,27,Saturday,6,34,8,August,Aug,Q3,3,2016,2016 Q3,2016-08,No,No,No,No,No,No,Yes
20160828,42610,28,Sunday,7,34,8,August,Aug,Q3,3,2016,2016 Q3,2016-08,No,No,No,No,No,No,Yes
20160829,42611,29,Monday,1,35,8,August,Aug,Q3,3,2016,2016 Q3,2016-08,No,No,No,No,No,No,No
20160830,42612,30,Tuesday,2,35,8,August,Aug,Q3,3,2016,2016 Q3,2016-08,No,No,No,No,No,No,No
20160831,42613,31,Wednesday,3,35,8,August,Aug,Q3,3,2016,2016 Q3,2016-08,No,Yes,No,No,No,No,No
20160901,42614,1,Thursday,4,35,9,September,Sep,Q3,3,2016,2016 Q3,2016-09,Yes,No,No,No,No,No,No
20160902,42615,2,Friday,5,35,9,September,Sep,Q3,3,2016,2016 Q3,2016-09,No,No,No,No,No,No,No
20160903,42616,3,Saturday,6,35,9,September,Sep,Q3,3,2016,2016 Q3,2016-09,No,No,No,No,No,No,Yes
20160904,42617,4,Sunday,7,35,9,September,Sep,Q3,3,2016,2016 Q3,2016-09,No,No,No,No,No,No,Yes
20160905,42618,5,Monday,1,36,9,September,Sep,Q3,3,2016,2016 Q3,2016-09,No,No,No,No,No,No,No
20160906,42619,6,Tuesday,2,36,9,September,Sep,Q3,3,2016,2016 Q3,2016-09,No,No,No,No,No,No,No
20160907,42620,7,Wednesday,3,36,9,September,Sep,Q3,3,2016,2016 Q3,2016-09,No,No,No,No,No,No,No
20160908,42621,8,Thursday,4,36,9,September,Sep,Q3,3,2016,2016 Q3,2016-09,No,No,No,No,No,No,No
20160909,42622,9,Friday,5,36,9,September,Sep,Q3,3,2016,2016 Q3,2016-09,No,No,No,No,No,No,No
20160910,42623,10,Saturday,6,36,9,September,Sep,Q3,3,2016,2016 Q3,2016-09,No,No,No,No,No,No,Yes
20160911,42624,11,Sunday,7,36,9,September,Sep,Q3,3,2016,2016 Q3,2016-09,No,No,No,No,No,No,Yes
20160912,42625,12,Monday,1,37,9,September,Sep,Q3,3,2016,2016 Q3,2016-09,No,No,No,No,No,No,No
20160913,42626,13,Tuesday,2,37,9,September,Sep,Q3,3,2016,2016 Q3,2016-09,No,No,No,No,No,No,No
20160914,42627,14,Wednesday,3,37,9,September,Sep,Q3,3,2016,2016 Q3,2016-09,No,No,No,No,No,No,No
20160915,42628,15,Thursday,4,37,9,September,Sep,Q3,3,2016,2016 Q3,2016-09,No,No,No,No,No,No,No
20160916,42629,16,Friday,5,37,9,September,Sep,Q3,3,2016,2016 Q3,2016-09,No,No,No,No,No,No,No
20160917,42630,17,Saturday,6,37,9,September,Sep,Q3,3,2016,2016 Q3,2016-09,No,No,No,No,No,No,Yes
20160918,42631,18,Sunday,7,37,9,September,Sep,Q3,3,2016,2016 Q3,2016-09,No,No,No,No,No,No,Yes
20160919,42632,19,Monday,1,38,9,September,Sep,Q3,3,2016,2016 Q3,2016-09,No,No,No,No,No,No,No
20160920,42633,20,Tuesday,2,38,9,September,Sep,Q3,3,2016,2016 Q3,2016-09,No,No,No,No,No,No,No
20160921,42634,21,Wednesday,3,38,9,September,Sep,Q3,3,2016,2016 Q3,2016-09,No,No,No,No,No,No,No
20160922,42635,22,Thursday,4,38,9,September,Sep,Q3,3,2016,2016 Q3,2016-09,No,No,No,No,No,No,No
20160923,42636,23,Friday,5,38,9,September,Sep,Q3,3,2016,2016 Q3,2016-09,No,No,No,No,No,No,No
20160924,42637,24,Saturday,6,38,9,September,Sep,Q3,3,2016,2016 Q3,2016-09,No,No,No,No,No,No,Yes
20160925,42638,25,Sunday,7,38,9,September,Sep,Q3,3,2016,2016 Q3,2016-09,No,No,No,No,No,No,Yes
20160926,42639,26,Monday,1,39,9,September,Sep,Q3,3,2016,2016 Q3,2016-09,No,No,No,No,No,No,No
20160927,42640,27,Tuesday,2,39,9,September,Sep,Q3,3,2016,2016 Q3,2016-09,No,No,No,No,No,No,No
20160928,42641,28,Wednesday,3,39,9,September,Sep,Q3,3,2016,2016 Q3,2016-09,No,No,No,No,No,No,No
20160929,42642,29,Thursday,4,39,9,September,Sep,Q3,3,2016,2016 Q3,2016-09,No,No,No,No,No,No,No
20160930,42643,30,Friday,5,39,9,September,Sep,Q3,3,2016,2016 Q3,2016-09,No,Yes,No,Yes,No,No,No
20161001,42644,1,Saturday,6,39,10,October,Oct,Q4,4,2016,2016 Q4,2016-10,Yes,No,Yes,No,No,No,Yes
20161002,42645,2,Sunday,7,39,10,October,Oct,Q4,4,2016,2016 Q4,2016-10,No,No,No,No,No,No,Yes
20161003,42646,3,Monday,1,40,10,October,Oct,Q4,4,2016,2016 Q4,2016-10,No,No,No,No,No,No,No
20161004,42647,4,Tuesday,2,40,10,October,Oct,Q4,4,2016,2016 Q4,2016-10,No,No,No,No,No,No,No
20161005,42648,5,Wednesday,3,40,10,October,Oct,Q4,4,2016,2016 Q4,2016-10,No,No,No,No,No,No,No
20161006,42649,6,Thursday,4,40,10,October,Oct,Q4,4,2016,2016 Q4,2016-10,No,No,No,No,No,No,No
20161007,42650,7,Friday,5,40,10,October,Oct,Q4,4,2016,2016 Q4,2016-10,No,No,No,No,No,No,No
20161008,42651,8,Saturday,6,40,10,October,Oct,Q4,4,2016,2016 Q4,2016-10,No,No,No,No,No,No,Yes
20161009,42652,9,Sunday,7,40,10,October,Oct,Q4,4,2016,2016 Q4,2016-10,No,No,No,No,No,No,Yes
20161010,42653,10,Monday,1,41,10,October,Oct,Q4,4,2016,2016 Q4,2016-10,No,No,No,No,No,No,No
20161011,42654,11,Tuesday,2,41,10,October,Oct,Q4,4,2016,2016 Q4,2016-10,No,No,No,No,No,No,No
20161012,42655,12,Wednesday,3,41,10,October,Oct,Q4,4,2016,2016 Q4,2016-10,No,No,No,No,No,No,No
20161013,42656,13,Thursday,4,41,10,October,Oct,Q4,4,2016,2016 Q4,2016-10,No,No,No,No,No,No,No
20161014,42657,14,Friday,5,41,10,October,Oct,Q4,4,2016,2016 Q4,2016-10,No,No,No,No,No,No,No
20161015,42658,15,Saturday,6,41,10,October,Oct,Q4,4,2016,2016 Q4,2016-10,No,No,No,No,No,No,Yes
20161016,42659,16,Sunday,7,41,10,October,Oct,Q4,4,2016,2016 Q4,2016-10,No,No,No,No,No,No,Yes
20161017,42660,17,Monday,1,42,10,October,Oct,Q4,4,2016,2016 Q4,2016-10,No,No,No,No,No,No,No
20161018,42661,18,Tuesday,2,42,10,October,Oct,Q4,4,2016,2016 Q4,2016-10,No,No,No,No,No,No,No
20161019,42662,19,Wednesday,3,42,10,October,Oct,Q4,4,2016,2016 Q4,2016-10,No,No,No,No,No,No,No
20161020,42663,20,Thursday,4,42,10,October,Oct,Q4,4,2016,2016 Q4,2016-10,No,No,No,No,No,No,No
20161021,42664,21,Friday,5,42,10,October,Oct,Q4,4,2016,2016 Q4,2016-10,No,No,No,No,No,No,No
20161022,42665,22,Saturday,6,42,10,October,Oct,Q4,4,2016,2016 Q4,2016-10,No,No,No,No,No,No,Yes
20161023,42666,23,Sunday,7,42,10,October,Oct,Q4,4,2016,2016 Q4,2016-10,No,No,No,No,No,No,Yes
20161024,42667,24,Monday,1,43,10,October,Oct,Q4,4,2016,2016 Q4,2016-10,No,No,No,No,No,No,No
20161025,42668,25,Tuesday,2,43,10,October,Oct,Q4,4,2016,2016 Q4,2016-10,No,No,No,No,No,No,No
20161026,42669,26,Wednesday,3,43,10,October,Oct,Q4,4,2016,2016 Q4,2016-10,No,No,No,No,No,No,No
20161027,42670,27,Thursday,4,43,10,October,Oct,Q4,4,2016,2016 Q4,2016-10,No,No,No,No,No,No,No
20161028,42671,28,Friday,5,43,10,October,Oct,Q4,4,2016,2016 Q4,2016-10,No,No,No,No,No,No,No
20161029,42672,29,Saturday,6,43,10,October,Oct,Q4,4,2016,2016 Q4,2016-10,No,No,No,No,No,No,Yes
20161030,42673,30,Sunday,7,43,10,October,Oct,Q4,4,2016,2016 Q4,2016-10,No,No,No,No,No,No,Yes
20161031,42674,31,Monday,1,44,10,October,Oct,Q4,4,2016,2016 Q4,2016-10,No,Yes,No,No,No,No,No
20161101,42675,1,Tuesday,2,44,11,November,Nov,Q4,4,2016,2016 Q4,2016-11,Yes,No,No,No,No,No,No
20161102,42676,2,Wednesday,3,44,11,November,Nov,Q4,4,2016,2016 Q4,2016-11,No,No,No,No,No,No,No
20161103,42677,3,Thursday,4,44,11,November,Nov,Q4,4,2016,2016 Q4,2016-11,No,No,No,No,No,No,No
20161104,42678,4,Friday,5,44,11,November,Nov,Q4,4,2016,2016 Q4,2016-11,No,No,No,No,No,No,No
20161105,42679,5,Saturday,6,44,11,November,Nov,Q4,4,2016,2016 Q4,2016-11,No,No,No,No,No,No,Yes
20161106,42680,6,Sunday,7,44,11,November,Nov,Q4,4,2016,2016 Q4,2016-11,No,No,No,No,No,No,Yes
20161107,42681,7,Monday,1,45,11,November,Nov,Q4,4,2016,2016 Q4,2016-11,No,No,No,No,No,No,No
20161108,42682,8,Tuesday,2,45,11,November,Nov,Q4,4,2016,2016 Q4,2016-11,No,No,No,No,No,No,No
20161109,42683,9,Wednesday,3,45,11,November,Nov,Q4,4,2016,2016 Q4,2016-11,No,No,No,No,No,No,No
20161110,42684,10,Thursday,4,45,11,November,Nov,Q4,4,2016,2016 Q4,2016-11,No,No,No,No,No,No,No
20161111,42685,11,Friday,5,45,11,November,Nov,Q4,4,2016,2016 Q4,2016-11,No,No,No,No,No,No,No
20161112,42686,12,Saturday,6,45,11,November,Nov,Q4,4,2016,2016 Q4,2016-11,No,No,No,No,No,No,Yes
20161113,42687,13,Sunday,7,45,11,November,Nov,Q4,4,2016,2016 Q4,2016-11,No,No,No,No,No,No,Yes
20161114,42688,14,Monday,1,46,11,November,Nov,Q4,4,2016,2016 Q4,2016-11,No,No,No,No,No,No,No
20161115,42689,15,Tuesday,2,46,11,November,Nov,Q4,4,2016,2016 Q4,2016-11,No,No,No,No,No,No,No
20161116,42690,16,Wednesday,3,46,11,November,Nov,Q4,4,2016,2016 Q4,2016-11,No,No,No,No,No,No,No
20161117,42691,17,Thursday,4,46,11,November,Nov,Q4,4,2016,2016 Q4,2016-11,No,No,No,No,No,No,No
20161118,42692,18,Friday,5,46,11,November,Nov,Q4,4,2016,2016 Q4,2016-11,No,No,No,No,No,No,No
20161119,42693,19,Saturday,6,46,11,November,Nov,Q4,4,2016,2016 Q4,2016-11,No,No,No,No,No,No,Yes
20161120,42694,20,Sunday,7,46,11,November,Nov,Q4,4,2016,2016 Q4,2016-11,No,No,No,No,No,No,Yes
20161121,42695,21,Monday,1,47,11,November,Nov,Q4,4,2016,2016 Q4,2016-11,No,No,No,No,No,No,No
20161122,42696,22,Tuesday,2,47,11,November,Nov,Q4,4,2016,2016 Q4,2016-11,No,No,No,No,No,No,No
20161123,42697,23,Wednesday,3,47,11,November,Nov,Q4,4,2016,2016 Q4,2016-11,No,No,No,No,No,No,No
20161124,42698,24,Thursday,4,47,11,November,Nov,Q4,4,2016,2016 Q4,2016-11,No,No,No,No,No,No,No
20161125,42699,25,Friday,5,47,11,November,Nov,Q4,4,2016,2016 Q4,2016-11,No,No,No,No,No,No,No
20161126,42700,26,Saturday,6,47,11,November,Nov,Q4,4,2016,2016 Q4,2016-11,No,No,No,No,No,No,Yes
20161127,42701,27,Sunday,7,47,11,November,Nov,Q4,4,2016,2016 Q4,2016-11,No,No,No,No,No,No,Yes
20161128,42702,28,Monday,1,48,11,November,Nov,Q4,4,2016,2016 Q4,2016-11,No,No,No,No,No,No,No
20161129,42703,29,Tuesday,2,48,11,November,Nov,Q4,4,2016,2016 Q4,2016-11,No,No,No,No,No,No,No
20161130,42704,30,Wednesday,3,48,11,November,Nov,Q4,4,2016,2016 Q4,2016-11,No,Yes,No,No,No,No,No
20161201,42705,1,Thursday,4,48,12,December,Dec,Q4,4,2016,2016 Q4,2016-12,Yes,No,No,No,No,No,No
20161202,42706,2,Friday,5,48,12,December,Dec,Q4,4,2016,2016 Q4,2016-12,No,No,No,No,No,No,No
20161203,42707,3,Saturday,6,48,12,December,Dec,Q4,4,2016,2016 Q4,2016-12,No,No,No,No,No,No,Yes
20161204,42708,4,Sunday,7,48,12,December,Dec,Q4,4,2016,2016 Q4,2016-12,No,No,No,No,No,No,Yes
20161205,42709,5,Monday,1,49,12,December,Dec,Q4,4,2016,2016 Q4,2016-12,No,No,No,No,No,No,No
20161206,42710,6,Tuesday,2,49,12,December,Dec,Q4,4,2016,2016 Q4,2016-12,No,No,No,No,No,No,No
20161207,42711,7,Wednesday,3,49,12,December,Dec,Q4,4,2016,2016 Q4,2016-12,No,No,No,No,No,No,No
20161208,42712,8,Thursday,4,49,12,December,Dec,Q4,4,2016,2016 Q4,2016-12,No,No,No,No,No,No,No
20161209,42713,9,Friday,5,49,12,December,Dec,Q4,4,2016,2016 Q4,2016-12,No,No,No,No,No,No,No
20161210,42714,10,Saturday,6,49,12,December,Dec,Q4,4,2016,2016 Q4,2016-12,No,No,No,No,No,No,Yes
20161211,42715,11,Sunday,7,49,12,December,Dec,Q4,4,2016,2016 Q4,2016-12,No,No,No,No,No,No,Yes
20161212,42716,12,Monday,1,50,12,December,Dec,Q4,4,2016,2016 Q4,2016-12,No,No,No,No,No,No,No
20161213,42717,13,Tuesday,2,50,12,December,Dec,Q4,4,2016,2016 Q4,2016-12,No,No,No,No,No,No,No
20161214,42718,14,Wednesday,3,50,12,December,Dec,Q4,4,2016,2016 Q4,2016-12,No,No,No,No,No,No,No
20161215,42719,15,Thursday,4,50,12,December,Dec,Q4,4,2016,2016 Q4,2016-12,No,No,No,No,No,No,No
20161216,42720,16,Friday,5,50,12,December,Dec,Q4,4,2016,2016 Q4,2016-12,No,No,No,No,No,No,No
20161217,42721,17,Saturday,6,50,12,December,Dec,Q4,4,2016,2016 Q4,2016-12,No,No,No,No,No,No,Yes
20161218,42722,18,Sunday,7,50,12,December,Dec,Q4,4,2016,2016 Q4,2016-12,No,No,No,No,No,No,Yes
20161219,42723,19,Monday,1,51,12,December,Dec,Q4,4,2016,2016 Q4,2016-12,No,No,No,No,No,No,No
20161220,42724,20,Tuesday,2,51,12,December,Dec,Q4,4,2016,2016 Q4,2016-12,No,No,No,No,No,No,No
20161221,42725,21,Wednesday,3,51,12,December,Dec,Q4,4,2016,2016 Q4,2016-12,No,No,No,No,No,No,No
20161222,42726,22,Thursday,4,51,12,December,Dec,Q4,4,2016,2016 Q4,2016-12,No,No,No,No,No,No,No
20161223,42727,23,Friday,5,51,12,December,Dec,Q4,4,2016,2016 Q4,2016-12,No,No,No,No,No,No,No
20161224,42728,24,Saturday,6,51,12,December,Dec,Q4,4,2016,2016 Q4,2016-12,No,No,No,No,No,No,Yes
20161225,42729,25,Sunday,7,51,12,December,Dec,Q4,4,2016,2016 Q4,2016-12,No,No,No,No,No,No,Yes
20161226,42730,26,Monday,1,52,12,December,Dec,Q4,4,2016,2016 Q4,2016-12,No,No,No,No,No,No,No
20161227,42731,27,Tuesday,2,52,12,December,Dec,Q4,4,2016,2016 Q4,2016-12,No,No,No,No,No,No,No
20161228,42732,28,Wednesday,3,52,12,December,Dec,Q4,4,2016,2016 Q4,2016-12,No,No,No,No,No,No,No
20161229,42733,29,Thursday,4,52,12,December,Dec,Q4,4,2016,2016 Q4,2016-12,No,No,No,No,No,No,No
20161230,42734,30,Friday,5,52,12,December,Dec,Q4,4,2016,2016 Q4,2016-12,No,No,No,No,No,No,No
20161231,42735,31,Saturday,6,52,12,December,Dec,Q4,4,2016,2016 Q4,2016-12,No,Yes,No,Yes,No,Yes,Yes
20170101,42736,1,Sunday,7,52,1,January,Jan,Q1,1,2017,2017 Q1,2017-01,Yes,No,Yes,No,Yes,No,Yes
20170102,42737,2,Monday,1,1,1,January,Jan,Q1,1,2017,2017 Q1,2017-01,No,No,No,No,No,No,No
20170103,42738,3,Tuesday,2,1,1,January,Jan,Q1,1,2017,2017 Q1,2017-01,No,No,No,No,No,No,No
20170104,42739,4,Wednesday,3,1,1,January,Jan,Q1,1,2017,2017 Q1,2017-01,No,No,No,No,No,No,No
20170105,42740,5,Thursday,4,1,1,January,Jan,Q1,1,2017,2017 Q1,2017-01,No,No,No,No,No,No,No
20170106,42741,6,Friday,5,1,1,January,Jan,Q1,1,2017,2017 Q1,2017-01,No,No,No,No,No,No,No
20170107,42742,7,Saturday,6,1,1,January,Jan,Q1,1,2017,2017 Q1,2017-01,No,No,No,No,No,No,Yes
20170108,42743,8,Sunday,7,1,1,January,Jan,Q1,1,2017,2017 Q1,2017-01,No,No,No,No,No,No,Yes
20170109,42744,9,Monday,1,2,1,January,Jan,Q1,1,2017,2017 Q1,2017-01,No,No,No,No,No,No,No
20170110,42745,10,Tuesday,2,2,1,January,Jan,Q1,1,2017,2017 Q1,2017-01,No,No,No,No,No,No,No
20170111,42746,11,Wednesday,3,2,1,January,Jan,Q1,1,2017,2017 Q1,2017-01,No,No,No,No,No,No,No
20170112,42747,12,Thursday,4,2,1,January,Jan,Q1,1,2017,2017 Q1,2017-01,No,No,No,No,No,No,No
20170113,42748,13,Friday,5,2,1,January,Jan,Q1,1,2017,2017 Q1,2017-01,No,No,No,No,No,No,No
20170114,42749,14,Saturday,6,2,1,January,Jan,Q1,1,2017,2017 Q1,2017-01,No,No,No,No,No,No,Yes
20170115,42750,15,Sunday,7,2,1,January,Jan,Q1,1,2017,2017 Q1,2017-01,No,No,No,No,No,No,Yes
20170116,42751,16,Monday,1,3,1,January,Jan,Q1,1,2017,2017 Q1,2017-01,No,No,No,No,No,No,No
20170117,42752,17,Tuesday,2,3,1,January,Jan,Q1,1,2017,2017 Q1,2017-01,No,No,No,No,No,No,No
20170118,42753,18,Wednesday,3,3,1,January,Jan,Q1,1,2017,2017 Q1,2017-01,No,No,No,No,No,No,No
20170119,42754,19,Thursday,4,3,1,January,Jan,Q1,1,2017,2017 Q1,2017-01,No,No,No,No,No,No,No
20170120,42755,20,Friday,5,3,1,January,Jan,Q1,1,2017,2017 Q1,2017-01,No,No,No,No,No,No,No
20170121,42756,21,Saturday,6,3,1,January,Jan,Q1,1,2017,2017 Q1,2017-01,No,No,No,No,No,No,Yes
20170122,42757,22,Sunday,7,3,1,January,Jan,Q1,1,2017,2017 Q1,2017-01,No,No,No,No,No,No,Yes
20170123,42758,23,Monday,1,4,1,January,Jan,Q1,1,2017,2017 Q1,2017-01,No,No,No,No,No,No,No
20170124,42759,24,Tuesday,2,4,1,January,Jan,Q1,1,2017,2017 Q1,2017-01,No,No,No,No,No,No,No
20170125,42760,25,Wednesday,3,4,1,January,Jan,Q1,1,2017,2017 Q1,2017-01,No,No,No,No,No,No,No
20170126,42761,26,Thursday,4,4,1,January,Jan,Q1,1,2017,2017 Q1,2017-01,No,No,No,No,No,No,No
20170127,42762,27,Friday,5,4,1,January,Jan,Q1,1,2017,2017 Q1,2017-01,No,No,No,No,No,No,No
20170128,42763,28,Saturday,6,4,1,January,Jan,Q1,1,2017,2017 Q1,2017-01,No,No,No,No,No,No,Yes
20170129,42764,29,Sunday,7,4,1,January,Jan,Q1,1,2017,2017 Q1,2017-01,No,No,No,No,No,No,Yes
20170130,42765,30,Monday,1,5,1,January,Jan,Q1,1,2017,2017 Q1,2017-01,No,No,No,No,No,No,No
20170131,42766,31,Tuesday,2,5,1,January,Jan,Q1,1,2017,2017 Q1,2017-01,No,Yes,No,No,No,No,No
20170201,42767,1,Wednesday,3,5,2,February,Feb,Q1,1,2017,2017 Q1,2017-02,Yes,No,No,No,No,No,No
20170202,42768,2,Thursday,4,5,2,February,Feb,Q1,1,2017,2017 Q1,2017-02,No,No,No,No,No,No,No
20170203,42769,3,Friday,5,5,2,February,Feb,Q1,1,2017,2017 Q1,2017-02,No,No,No,No,No,No,No
20170204,42770,4,Saturday,6,5,2,February,Feb,Q1,1,2017,2017 Q1,2017-02,No,No,No,No,No,No,Yes
20170205,42771,5,Sunday,7,5,2,February,Feb,Q1,1,2017,2017 Q1,2017-02,No,No,No,No,No,No,Yes
20170206,42772,6,Monday,1,6,2,February,Feb,Q1,1,2017,2017 Q1,2017-02,No,No,No,No,No,No,No
20170207,42773,7,Tuesday,2,6,2,February,Feb,Q1,1,2017,2017 Q1,2017-02,No,No,No,No,No,No,No
20170208,42774,8,Wednesday,3,6,2,February,Feb,Q1,1,2017,2017 Q1,2017-02,No,No,No,No,No,No,No
20170209,42775,9,Thursday,4,6,2,February,Feb,Q1,1,2017,2017 Q1,2017-02,No,No,No,No,No,No,No
20170210,42776,10,Friday,5,6,2,February,Feb,Q1,1,2017,2017 Q1,2017-02,No,No,No,No,No,No,No
20170211,42777,11,Saturday,6,6,2,February,Feb,Q1,1,2017,2017 Q1,2017-02,No,No,No,No,No,No,Yes
20170212,42778,12,Sunday,7,6,2,February,Feb,Q1,1,2017,2017 Q1,2017-02,No,No,No,No,No,No,Yes
20170213,42779,13,Monday,1,7,2,February,Feb,Q1,1,2017,2017 Q1,2017-02,No,No,No,No,No,No,No
20170214,42780,14,Tuesday,2,7,2,February,Feb,Q1,1,2017,2017 Q1,2017-02,No,No,No,No,No,No,No
20170215,42781,15,Wednesday,3,7,2,February,Feb,Q1,1,2017,2017 Q1,2017-02,No,No,No,No,No,No,No
20170216,42782,16,Thursday,4,7,2,February,Feb,Q1,1,2017,2017 Q1,2017-02,No,No,No,No,No,No,No
20170217,42783,17,Friday,5,7,2,February,Feb,Q1,1,2017,2017 Q1,2017-02,No,No,No,No,No,No,No
20170218,42784,18,Saturday,6,7,2,February,Feb,Q1,1,2017,2017 Q1,2017-02,No,No,No,No,No,No,Yes
20170219,42785,19,Sunday,7,7,2,February,Feb,Q1,1,2017,2017 Q1,2017-02,No,No,No,No,No,No,Yes
20170220,42786,20,Monday,1,8,2,February,Feb,Q1,1,2017,2017 Q1,2017-02,No,No,No,No,No,No,No
20170221,42787,21,Tuesday,2,8,2,February,Feb,Q1,1,2017,2017 Q1,2017-02,No,No,No,No,No,No,No
20170222,42788,22,Wednesday,3,8,2,February,Feb,Q1,1,2017,2017 Q1,2017-02,No,No,No,No,No,No,No
20170223,42789,23,Thursday,4,8,2,February,Feb,Q1,1,2017,2017 Q1,2017-02,No,No,No,No,No,No,No
20170224,42790,24,Friday,5,8,2,February,Feb,Q1,1,2017,2017 Q1,2017-02,No,No,No,No,No,No,No
20170225,42791,25,Saturday,6,8,2,February,Feb,Q1,1,2017,2017 Q1,2017-02,No,No,No,No,No,No,Yes
20170226,42792,26,Sunday,7,8,2,February,Feb,Q1,1,2017,2017 Q1,2017-02,No,No,No,No,No,No,Yes
20170227,42793,27,Monday,1,9,2,February,Feb,Q1,1,2017,2017 Q1,2017-02,No,No,No,No,No,No,No
20170228,42794,28,Tuesday,2,9,2,February,Feb,Q1,1,2017,2017 Q1,2017-02,No,Yes,No,No,No,No,No
20170301,42795,1,Wednesday,3,9,3,March,Mar,Q1,1,2017,2017 Q1,2017-03,Yes,No,No,No,No,No,No
20170302,42796,2,Thursday,4,9,3,March,Mar,Q1,1,2017,2017 Q1,2017-03,No,No,No,No,No,No,No
20170303,42797,3,Friday,5,9,3,March,Mar,Q1,1,2017,2017 Q1,2017-03,No,No,No,No,No,No,No
20170304,42798,4,Saturday,6,9,3,March,Mar,Q1,1,2017,2017 Q1,2017-03,No,No,No,No,No,No,Yes
20170305,42799,5,Sunday,7,9,3,March,Mar,Q1,1,2017,2017 Q1,2017-03,No,No,No,No,No,No,Yes
20170306,42800,6,Monday,1,10,3,March,Mar,Q1,1,2017,2017 Q1,2017-03,No,No,No,No,No,No,No
20170307,42801,7,Tuesday,2,10,3,March,Mar,Q1,1,2017,2017 Q1,2017-03,No,No,No,No,No,No,No
20170308,42802,8,Wednesday,3,10,3,March,Mar,Q1,1,2017,2017 Q1,2017-03,No,No,No,No,No,No,No
20170309,42803,9,Thursday,4,10,3,March,Mar,Q1,1,2017,2017 Q1,2017-03,No,No,No,No,No,No,No
20170310,42804,10,Friday,5,10,3,March,Mar,Q1,1,2017,2017 Q1,2017-03,No,No,No,No,No,No,No
20170311,42805,11,Saturday,6,10,3,March,Mar,Q1,1,2017,2017 Q1,2017-03,No,No,No,No,No,No,Yes
20170312,42806,12,Sunday,7,10,3,March,Mar,Q1,1,2017,2017 Q1,2017-03,No,No,No,No,No,No,Yes
20170313,42807,13,Monday,1,11,3,March,Mar,Q1,1,2017,2017 Q1,2017-03,No,No,No,No,No,No,No
20170314,42808,14,Tuesday,2,11,3,March,Mar,Q1,1,2017,2017 Q1,2017-03,No,No,No,No,No,No,No
20170315,42809,15,Wednesday,3,11,3,March,Mar,Q1,1,2017,2017 Q1,2017-03,No,No,No,No,No,No,No
20170316,42810,16,Thursday,4,11,3,March,Mar,Q1,1,2017,2017 Q1,2017-03,No,No,No,No,No,No,No
20170317,42811,17,Friday,5,11,3,March,Mar,Q1,1,2017,2017 Q1,2017-03,No,No,No,No,No,No,No
20170318,42812,18,Saturday,6,11,3,March,Mar,Q1,1,2017,2017 Q1,2017-03,No,No,No,No,No,No,Yes
20170319,42813,19,Sunday,7,11,3,March,Mar,Q1,1,2017,2017 Q1,2017-03,No,No,No,No,No,No,Yes
20170320,42814,20,Monday,1,12,3,March,Mar,Q1,1,2017,2017 Q1,2017-03,No,No,No,No,No,No,No
20170321,42815,21,Tuesday,2,12,3,March,Mar,Q1,1,2017,2017 Q1,2017-03,No,No,No,No,No,No,No
20170322,42816,22,Wednesday,3,12,3,March,Mar,Q1,1,2017,2017 Q1,2017-03,No,No,No,No,No,No,No
